constituent_id,first_gift_date,last_gift_date,lifetime_gifts,lifetime_giving,average_gift,largest_gift,donor_level,retention_status,has_open_pledge,household_id,giving_2021,giving_2022,giving_2023,giving_2024,giving_2025
210,2024-07-15,2025-05-24,12,66097.52,5508.126666666667,12067.22,Principal,Retained,True,,0.0,0.0,0.0,43854.579999999994,22242.94
211,2024-10-07,2025-03-11,5,139685.08,27937.015999999996,56833.58,Principal,Retained,False,,0.0,0.0,0.0,109379.4,30305.68
212,2023-05-03,2025-05-13,18,51938.020000000004,2885.445555555556,8480.04,Principal,Retained,False,,0.0,0.0,12063.6,27277.200000000004,12597.220000000001
213,2024-07-29,2024-10-10,2,495674.9,247837.45,304661.24,Principal,Lapsed,False,,0.0,0.0,0.0,495674.9,0.0
214,2022-04-06,2024-11-27,11,11004.78,1000.4345454545455,1741.62,Major,Lapsed,False,,0.0,4019.46,0.0,6985.319999999999,0.0
215,2022-04-19,2025-01-27,18,79044.9,4391.383333333333,10086.98,Principal,Retained,False,,0.0,5673.18,8731.92,63675.00000000001,964.8
216,2021-08-24,2024-10-10,8,6053.02,756.6275,1375.74,Major,Lapsed,False,,863.36,1966.72,904.14,2318.8,0.0
217,2021-10-16,2024-11-27,8,34084.0,4260.5,9946.6,Principal,Lapsed,False,,2810.46,12215.66,14756.3,4301.58,0.0
218,2023-05-11,2025-03-16,19,74820.44,3937.9178947368423,6293.98,Principal,Retained,False,,0.0,0.0,15331.52,47458.13999999999,12030.78
219,2024-08-14,2025-01-31,6,8139.96,1356.66,2669.32,Major,Retained,False,,0.0,0.0,0.0,7206.799999999999,933.16
220,2023-05-10,2025-04-23,7,99969.3,14281.328571428572,23998.98,Principal,Retained,False,,0.0,0.0,26135.22,40593.34,33240.740000000005
221,2024-10-20,2024-11-25,2,1587.86,793.93,888.06,Mid-level,Lapsed,False,,0.0,0.0,0.0,1587.86,0.0
222,2022-10-02,2024-12-28,10,7988.5,798.85,2465.38,Major,Lapsed,True,,0.0,526.62,212.82,7249.06,0.0
223,2021-06-07,2025-04-21,40,174591.766,4364.79415,13744.0,Principal,Retained,False,,63112.84,21791.405999999995,32673.001999999997,36677.938,20336.58
224,2021-04-19,2024-12-20,28,27279.96,974.2842857142857,2495.4,Principal,Lapsed,False,,2406.24,1534.74,6647.9800000000005,16691.0,0.0
225,2023-01-30,2025-05-15,11,41881.46,3807.4054545454546,7136.28,Principal,Retained,False,,0.0,0.0,7094.8,23713.82,11072.84
230,2023-01-01,2025-05-17,12,8886.6,740.5500000000001,1838.44,Major,Retained,False,,0.0,0.0,3778.24,2137.5,2970.86
231,2021-07-13,2024-12-27,45,186734.12,4149.647111111111,12975.92,Principal,Lapsed,False,,14418.999999999998,16712.72,80468.22000000002,75134.18000000001,0.0
232,2024-07-03,2025-01-31,7,15958.66,2279.808571428571,3913.3,Major,Retained,False,,0.0,0.0,0.0,12045.36,3913.3
233,2023-11-29,2025-03-08,7,1048599.74,149799.96285714285,276830.38,Principal,Retained,False,,0.0,0.0,110514.26,561996.22,376089.26
234,2024-07-31,2025-03-09,9,6781.42,753.4911111111111,1145.12,Major,Retained,True,,0.0,0.0,0.0,4914.199999999999,1867.22
235,2024-07-22,2025-01-29,5,79336.14,15867.228,30935.92,Principal,Retained,False,,0.0,0.0,0.0,48400.22,30935.92
236,2023-11-08,2024-10-10,7,8555.08,1222.1542857142856,3207.82,Major,Lapsed,False,,0.0,0.0,368.86,8186.219999999999,0.0
237,2024-11-23,2025-01-04,2,613.0,306.5,381.28,General,Retained,False,,0.0,0.0,0.0,381.28,231.72
238,2024-07-23,2025-05-22,6,21392.08,3565.346666666667,4959.64,Major,Retained,False,,0.0,0.0,0.0,13114.28,8277.8
239,2022-08-23,2024-12-10,20,75528.3,3776.415,11463.84,Principal,Lapsed,False,,0.0,3135.56,18677.140000000003,53715.59999999999,0.0
240,2023-01-01,2025-03-25,28,19765.746,705.9195,1277.92,Major,Retained,False,,0.0,0.0,2564.906,15050.82,2150.02
241,2022-01-23,2025-03-14,20,73941.08,3697.054,12451.66,Principal,Retained,False,,0.0,8252.119999999999,12033.720000000001,47809.02,5846.219999999999
242,2025-02-01,2025-04-01,2,3804.76,1902.38,2764.92,Mid-level,Reactivated,False,,0.0,0.0,0.0,0.0,3804.76
243,2025-02-08,2025-03-13,2,4619.14,2309.57,3386.4,Mid-level,Reactivated,False,,0.0,0.0,0.0,0.0,4619.14
244,2022-01-21,2024-10-20,8,26947.440000000002,3368.4300000000003,6118.64,Principal,Lapsed,False,,0.0,3070.42,0.0,23877.019999999997,0.0
246,2023-11-25,2025-03-28,7,14702.779999999999,2100.3971428571426,2789.66,Major,Retained,False,,0.0,0.0,5341.08,2534.24,6827.459999999999
248,2024-06-30,2025-04-24,20,318745.94,15937.297,34795.1,Principal,Retained,False,,0.0,0.0,0.0,280378.8,38367.14
249,2024-02-24,2024-12-25,3,10228.619999999999,3409.5399999999995,5524.04,Major,Lapsed,False,,0.0,0.0,0.0,10228.619999999999,0.0
250,2021-05-21,2025-04-16,50,50799.62,1015.9924000000001,2780.48,Principal,Retained,False,,5964.48,11667.98,5851.56,23497.039999999997,3818.5599999999995
252,2022-07-03,2025-03-16,16,16400.12,1025.0075,2442.3,Major,Retained,False,,0.0,2865.1000000000004,3300.5,10001.18,233.34
253,2022-04-02,2025-05-08,34,560716.38,16491.65823529412,49202.04,Principal,Retained,False,,0.0,113594.56,62056.38,222607.68,162457.76
254,2022-10-01,2025-03-10,13,56427.7,4340.592307692307,10928.28,Principal,Retained,True,,0.0,17653.66,5510.3,19711.899999999998,13551.84
255,2023-10-25,2025-02-02,4,4028.42,1007.105,1377.94,Mid-level,Retained,False,,0.0,0.0,970.04,1680.44,1377.94
256,2022-11-15,2025-04-23,29,424970.3,14654.148275862068,38940.64,Principal,Retained,False,,0.0,35077.4,128858.4,199373.66,61660.840000000004
257,2023-11-08,2025-04-20,20,45977.94,2298.897,3808.26,Principal,Retained,False,,0.0,0.0,2259.5,36523.600000000006,7194.84
258,2022-04-19,2025-05-16,41,28329.708,690.968487804878,2465.26,Principal,Retained,False,,0.0,3510.2000000000003,7253.320000000001,13418.948,4147.24
259,2024-05-14,2024-09-09,3,518564.54000000004,172854.84666666668,345367.7,Principal,Lapsed,False,,0.0,0.0,0.0,518564.54000000004,0.0
260,2024-05-15,2025-01-08,9,28521.42,3169.0466666666666,6972.54,Principal,Retained,False,,0.0,0.0,0.0,25609.08,2912.34
261,2023-01-02,2024-10-10,5,914154.48,182830.896,283611.22,Principal,Lapsed,False,,0.0,0.0,303359.48,610795.0,0.0
262,2024-06-27,2024-11-09,6,122076.72,20346.12,49704.86,Principal,Lapsed,True,,0.0,0.0,0.0,122076.72000000002,0.0
263,2024-08-01,2025-03-29,6,21393.46,3565.5766666666664,5869.28,Major,Retained,False,,0.0,0.0,0.0,16763.78,4629.68
264,2022-03-16,2025-05-21,37,5045750.036,136371.6225945946,310716.52,Principal,Retained,False,,0.0,720661.44,921097.0,2737555.6959999995,666435.9
265,2021-04-11,2025-04-21,19,51750.62,2723.7168421052634,7448.6,Principal,Retained,False,,9494.32,10611.960000000001,7089.9400000000005,15466.94,9087.46
267,2023-01-29,2025-03-28,14,42756.5,3054.035714285714,6025.42,Principal,Retained,False,,0.0,0.0,4912.2,32258.94,5585.360000000001
268,2022-11-24,2025-04-24,11,45635.68,4148.698181818182,11280.3,Principal,Retained,False,,0.0,5098.32,1802.44,29873.879999999997,8861.039999999999
269,2024-08-01,2025-05-18,7,9144.26,1306.3228571428572,2358.48,Major,Retained,True,,0.0,0.0,0.0,5359.46,3784.8
270,2021-10-19,2025-04-22,10,222827.78,22282.778,43390.1,Principal,Retained,False,,68339.32,30374.52,0.0,94416.56,29697.38
271,2022-01-08,2025-02-07,6,104733.68000000001,17455.613333333335,36023.14,Principal,Retained,False,,0.0,59508.18,0.0,36499.92,8725.58
272,2025-03-20,2025-03-28,2,760.0999999999999,380.04999999999995,387.78,General,Reactivated,False,,0.0,0.0,0.0,0.0,760.0999999999999
273,2025-03-25,2025-03-25,1,4754.88,4754.88,4754.88,Mid-level,Reactivated,False,,0.0,0.0,0.0,0.0,4754.88
274,2022-11-15,2025-04-23,33,100184.304,3035.888,11321.52,Principal,Retained,False,,0.0,2544.24,5730.18,73647.34400000001,18262.54
275,2023-10-27,2024-12-19,3,5583.68,1861.2266666666667,2981.46,Major,Lapsed,False,,0.0,0.0,2981.46,2602.2200000000003,0.0
277,2021-07-13,2024-12-15,15,41539.18,2769.2786666666666,5927.14,Principal,Lapsed,False,,20825.740000000005,3786.56,2985.04,13941.84,0.0
278,2024-01-16,2025-05-20,23,16185.64,703.7234782608696,1651.18,Major,Retained,False,,0.0,0.0,0.0,14023.800000000001,2161.84
279,2023-10-17,2024-12-14,4,54702.2,13675.55,17367.92,Principal,Lapsed,True,,0.0,0.0,5915.84,48786.36,0.0
280,2022-08-24,2025-03-13,12,51519.86,4293.321666666667,8924.4,Principal,Retained,False,,0.0,7720.98,17896.260000000002,20908.1,4994.52
281,2022-04-19,2025-05-09,22,79240.52,3601.8418181818183,9708.68,Principal,Retained,False,,0.0,3062.5600000000004,9410.44,49947.15999999999,16820.36
282,2024-11-15,2025-05-01,9,31000.76,3444.5288888888886,8671.5,Principal,Retained,False,,0.0,0.0,0.0,10859.24,20141.52
283,2024-10-08,2024-11-15,3,42203.66,14067.886666666667,16967.98,Principal,Lapsed,True,,0.0,0.0,0.0,42203.66,0.0
284,2022-04-19,2024-07-18,4,1736.4,434.1,748.32,Mid-level,Lapsed,False,,0.0,445.22,0.0,1291.18,0.0
285,2023-09-18,2025-05-09,8,1567701.74,195962.7175,473825.74,Principal,Retained,False,,0.0,0.0,213932.02,932293.7399999999,421475.98
286,2022-10-06,2024-12-25,15,14889.86,992.6573333333333,2216.18,Major,Lapsed,False,,0.0,804.22,1520.6999999999998,12564.939999999999,0.0
288,2021-05-22,2025-03-30,19,16590.68,873.1936842105264,2845.94,Major,Retained,False,,2971.8,600.9,1313.88,9243.54,2460.56
290,2023-01-06,2025-03-19,16,55389.282,3461.830125,9156.32,Principal,Retained,True,,0.0,0.0,24848.18,26902.742,3638.36
291,2022-10-03,2024-12-13,18,78052.66,4336.2588888888895,13620.5,Principal,Lapsed,False,,0.0,3490.0,19891.0,54671.66,0.0
292,2024-11-01,2025-01-03,3,155696.22,51898.74,73509.72,Principal,Retained,False,,0.0,0.0,0.0,129785.08,25911.14
293,2022-04-19,2025-03-13,9,162747.4,18083.044444444444,33442.26,Principal,Retained,False,,0.0,42422.32,6869.84,79858.3,33596.94
294,2024-10-08,2024-10-29,2,10492.96,5246.48,5386.9,Major,Lapsed,False,,0.0,0.0,0.0,10492.96,0.0
295,2021-11-22,2025-03-27,10,4830.72,483.072,1024.34,Mid-level,Retained,False,,253.56,835.58,908.62,2419.7999999999997,413.16
296,2023-01-26,2025-04-05,7,4394.66,627.8085714285714,883.22,Mid-level,Retained,True,,0.0,0.0,1632.2599999999998,1982.88,779.52
298,2021-07-13,2025-03-14,32,35196.22,1099.881875,2599.84,Principal,Retained,False,,1997.7400000000002,7625.34,4196.84,18529.219999999998,2847.08
299,2024-07-17,2025-03-16,19,14457.256,760.9082105263158,1470.64,Major,Retained,False,,0.0,0.0,0.0,12351.072,2106.184
300,2022-11-24,2025-02-06,8,5358.6,669.825,1903.04,Major,Retained,False,,0.0,520.02,1903.04,2698.6600000000003,236.88
301,2023-07-20,2024-12-20,8,50669.44,6333.68,11752.16,Principal,Lapsed,False,,0.0,0.0,19783.579999999998,30885.86,0.0
302,2022-11-26,2025-03-10,19,341502.76,17973.82947368421,30367.56,Principal,Retained,False,,0.0,55572.82,86177.85999999999,172517.06,27235.02
303,2023-04-10,2025-03-09,9,7810.599999999999,867.8444444444444,2456.66,Major,Retained,False,,0.0,0.0,1281.1,5135.46,1394.04
304,2024-01-30,2025-05-18,8,1435803.16,179475.395,468087.98,Principal,Retained,False,,0.0,0.0,0.0,1308293.72,127509.44
305,2021-07-12,2024-10-15,6,3859.82,643.3033333333334,1426.14,Mid-level,Lapsed,False,,349.64,0.0,2892.88,617.3,0.0
306,2024-12-09,2025-03-24,3,13756.28,4585.426666666667,8343.86,Major,Retained,False,,0.0,0.0,0.0,8343.86,5412.42
307,2024-07-15,2024-10-10,5,27380.44,5476.088,9629.5,Principal,Lapsed,False,,0.0,0.0,0.0,27380.44,0.0
308,2023-06-01,2025-04-17,15,56413.72,3760.9146666666666,7780.48,Principal,Retained,False,,0.0,0.0,20065.02,34605.259999999995,1743.44
309,2024-01-09,2025-05-17,30,30141.122,1004.7040666666667,2392.82,Principal,Retained,False,,0.0,0.0,0.0,26655.582,3485.54
311,2022-08-26,2025-03-23,29,5688872.412,196168.01420689654,559873.88,Principal,Retained,False,,0.0,185078.48,686678.62,4581272.452,235842.86000000002
312,2022-12-25,2025-03-31,13,227038.8,17464.523076923077,22879.64,Principal,Retained,False,,0.0,22291.52,69271.78,108672.61999999998,26802.88
313,2021-07-13,2025-04-04,11,171874.8,15624.981818181817,24284.36,Principal,Retained,False,,22636.260000000002,21385.18,0.0,89248.02,38605.34
314,2024-05-12,2025-03-17,12,179035.664,14919.638666666666,39361.3,Principal,Retained,False,,0.0,0.0,0.0,165667.884,13367.78
315,2021-04-26,2024-11-25,10,28370.74,2837.074,4845.18,Principal,Lapsed,False,,8846.12,4268.28,2746.4,12509.94,0.0
316,2021-11-22,2024-01-17,5,30406.82,6081.364,9344.24,Principal,Lapsed,False,,4322.22,21101.28,0.0,4983.32,0.0
317,2022-04-19,2025-03-22,9,1942372.14,215819.12666666665,552656.08,Principal,Retained,False,,0.0,289879.4,733510.6399999999,710538.3,208443.8
318,2024-07-22,2024-12-18,4,5129.98,1282.495,3118.14,Major,Lapsed,False,,0.0,0.0,0.0,5129.98,0.0
319,2024-07-01,2025-03-26,5,3442.84,688.568,1955.6,Mid-level,Retained,False,,0.0,0.0,0.0,2882.18,560.66
320,2024-06-25,2025-04-24,20,93528.42,4676.421,10932.68,Principal,Retained,False,,0.0,0.0,0.0,74733.62000000001,18794.8
321,2022-11-16,2025-01-01,12,31625.58,2635.465,7122.5,Principal,Retained,False,,0.0,842.8,7122.5,21193.6,2466.68
322,2025-02-04,2025-02-06,2,48321.12,24160.56,34917.36,Principal,Reactivated,False,,0.0,0.0,0.0,0.0,48321.12
323,2024-07-19,2025-02-04,7,23171.78,3310.2542857142857,6396.54,Major,Retained,False,,0.0,0.0,0.0,14570.740000000002,8601.039999999999
324,2024-01-29,2024-10-06,4,1930.9,482.725,781.1,Mid-level,Lapsed,False,,0.0,0.0,0.0,1930.9,0.0
325,2025-04-29,2025-04-29,1,23934.7,23934.7,23934.7,Major,Reactivated,False,,0.0,0.0,0.0,0.0,23934.7
326,2021-05-09,2025-03-13,18,56818.96,3156.608888888889,5912.28,Principal,Retained,False,,23749.239999999998,13842.14,3359.12,15005.580000000002,862.88
327,2022-10-02,2025-02-03,7,26722.86,3817.5514285714285,6592.1,Principal,Retained,True,,0.0,5284.36,0.0,16958.88,4479.62
329,2022-11-15,2025-03-29,25,116864.54,4674.5815999999995,11829.32,Principal,Retained,False,,0.0,11218.7,7161.12,89203.73999999999,9280.98
330,2024-06-24,2025-03-18,11,7065.9400000000005,642.3581818181818,1496.94,Major,Retained,False,,0.0,0.0,0.0,6183.24,882.7
331,2025-05-08,2025-05-08,1,185496.3,185496.3,185496.3,Principal,Reactivated,False,,0.0,0.0,0.0,0.0,185496.3
332,2024-12-12,2024-12-16,2,16240.039999999999,8120.0199999999995,14136.98,Major,Lapsed,False,,0.0,0.0,0.0,16240.039999999999,0.0
333,2023-11-27,2025-04-18,2,2452.2400000000002,1226.1200000000001,1591.92,Mid-level,Reactivated,False,,0.0,0.0,1591.92,0.0,860.32
334,2024-01-12,2025-04-19,15,70033.102,4668.873466666667,13257.62,Principal,Retained,False,,0.0,0.0,0.0,67564.242,2468.86
335,2021-11-22,2025-03-12,11,35051.64,3186.5127272727273,6687.78,Principal,Retained,False,,2058.38,11129.460000000001,2794.16,12698.96,6370.68
337,2022-08-26,2025-02-03,6,30118.54,5019.756666666667,8428.12,Principal,Retained,False,,0.0,6774.68,0.0,15711.640000000001,7632.22
338,2024-07-17,2024-12-18,8,8148.58,1018.5725,1517.32,Major,Lapsed,False,,0.0,0.0,0.0,8148.579999999999,0.0
339,2024-02-24,2025-04-18,6,21472.4,3578.7333333333336,4964.34,Major,Retained,False,,0.0,0.0,0.0,13274.419999999998,8197.98
340,2024-09-19,2025-04-21,10,9759.94,975.994,2372.6,Major,Retained,False,,0.0,0.0,0.0,6063.76,3696.18
341,2024-11-25,2024-12-24,4,3755.3,938.825,1851.22,Mid-level,Lapsed,False,,0.0,0.0,0.0,3755.3,0.0
342,2021-10-15,2025-02-12,12,43166.46,3597.205,7087.94,Principal,Retained,False,,6467.74,8205.28,6849.18,20012.34,1631.92
344,2021-10-24,2024-12-09,10,8493.5,849.35,2492.48,Major,Lapsed,False,,427.32,2241.74,3354.6800000000003,2469.76,0.0
345,2024-03-03,2025-03-11,8,41882.4,5235.3,10106.28,Principal,Retained,False,,0.0,0.0,0.0,40793.1,1089.3
346,2022-07-02,2024-07-26,4,1782.06,445.515,914.84,Mid-level,Lapsed,False,,0.0,315.8,224.62,1241.64,0.0
348,2022-04-19,2025-03-10,7,7900.2,1128.6,2439.58,Major,Retained,False,,0.0,1459.32,488.2,5031.5,921.18
350,2023-05-02,2025-05-12,7,5076.32,725.1885714285714,1451.08,Major,Retained,True,,0.0,0.0,1811.68,2739.04,525.6
351,2022-11-14,2025-03-28,22,101311.78,4605.080909090909,14147.02,Principal,Retained,False,,0.0,7588.48,48477.7,37456.34,7789.26
352,2022-07-05,2024-12-25,10,95055.08,9505.508,15638.36,Principal,Lapsed,False,,0.0,10382.64,9901.14,74771.3,0.0
353,2021-11-22,2025-02-03,17,2892349.78,170138.22235294117,487269.72,Principal,Retained,False,,73242.74,523167.1,675026.0599999999,1566465.38,54448.5
354,2024-07-29,2025-02-02,8,36234.3,4529.2875,9973.78,Principal,Retained,False,,0.0,0.0,0.0,21115.6,15118.7
355,2023-11-08,2024-12-12,6,6023.700000000001,1003.9500000000002,2145.9,Major,Lapsed,False,,0.0,0.0,593.08,5430.620000000001,0.0
356,2024-02-29,2024-11-03,8,36352.1,4544.0125,7918.7,Principal,Lapsed,False,,0.0,0.0,0.0,36352.100000000006,0.0
357,2021-04-18,2025-03-13,18,240161.78,13342.32111111111,27368.78,Principal,Retained,False,,82802.84,56758.49999999999,16744.72,78494.7,5361.02
358,2022-11-29,2025-05-18,16,70546.34,4409.14625,11592.14,Principal,Retained,False,,0.0,3419.84,9981.14,37848.380000000005,19296.98
359,2024-02-24,2025-03-31,10,38637.72,3863.772,11165.3,Principal,Retained,True,,0.0,0.0,0.0,35324.86,3312.86
361,2024-11-24,2024-12-14,5,2978.34,595.668,969.06,Mid-level,Lapsed,False,,0.0,0.0,0.0,2978.34,0.0
362,2021-11-22,2024-12-16,17,58550.868,3444.168705882353,5586.34,Principal,Lapsed,False,,5540.02,1309.7279999999998,20343.58,31357.540000000008,0.0
363,2022-01-04,2025-03-26,9,24781.96,2753.551111111111,6424.96,Major,Retained,False,,0.0,6424.96,7036.52,10207.02,1113.46
364,2022-08-22,2025-05-18,51,38087.464,746.8130196078431,2195.4,Principal,Retained,False,,0.0,4322.775999999999,9706.088000000002,18771.26000000001,5287.34
365,2021-04-13,2025-05-26,38,41421.648,1090.0433684210527,2591.96,Principal,Retained,False,,6318.1,3516.3,3221.14,17372.527999999995,10993.58
366,2021-07-13,2025-03-14,19,20787.48,1094.0778947368422,2734.12,Major,Retained,False,,4075.16,0.0,981.0999999999999,12061.46,3669.7599999999998
367,2025-02-25,2025-02-25,1,7064.16,7064.16,7064.16,Major,Reactivated,False,,0.0,0.0,0.0,0.0,7064.16
368,2024-01-11,2025-02-03,20,1923418.19,96170.9095,157895.1,Principal,Retained,False,,0.0,0.0,0.0,1780131.0699999996,143287.12
369,2024-04-22,2024-12-15,4,55158.24,13789.56,22204.3,Principal,Lapsed,True,,0.0,0.0,0.0,55158.240000000005,0.0
370,2021-05-25,2025-05-21,35,5060126.52,144575.04342857143,375569.06,Principal,Retained,True,,342647.42,610282.86,671203.0,3188120.2,247873.03999999998
371,2023-04-20,2025-05-25,23,113520.68,4935.681739130435,11979.02,Principal,Retained,False,,0.0,0.0,35967.96,52476.9,25075.82
372,2022-10-01,2024-09-23,4,44508.08,11127.02,15102.92,Principal,Lapsed,False,,0.0,13308.58,0.0,31199.499999999996,0.0
373,2024-07-17,2025-01-04,5,67097.8,13419.560000000001,32140.76,Principal,Retained,False,,0.0,0.0,0.0,62026.22,5071.58
374,2023-11-28,2025-03-19,9,41890.12,4654.457777777778,7774.0,Principal,Retained,False,,0.0,0.0,1387.52,37501.92,3000.68
375,2024-12-23,2024-12-23,1,2873.98,2873.98,2873.98,Mid-level,Lapsed,False,,0.0,0.0,0.0,2873.98,0.0
376,2022-09-29,2024-09-25,6,749716.22,124952.70333333332,184886.48,Principal,Lapsed,False,,0.0,335723.7,167680.54,246311.98,0.0
377,2023-01-01,2025-04-28,24,19958.62,831.6091666666666,2236.78,Major,Retained,False,,0.0,0.0,3173.64,13268.62,3516.3599999999997
378,2021-06-07,2025-04-16,41,6926676.02,168943.31756097559,581177.46,Principal,Retained,False,,1947335.16,375509.74,308357.22,3761351.48,534122.42
379,2021-08-22,2025-05-16,44,624668.736,14197.016727272729,42003.22,Principal,Retained,False,,125553.92000000001,47372.54,115754.52000000002,269728.096,66259.65999999999
380,2024-01-10,2025-05-22,7,132784.92,18969.274285714288,30512.72,Principal,Retained,False,,0.0,0.0,0.0,107759.31999999999,25025.6
381,2023-10-14,2025-04-22,5,32767.2,6553.4400000000005,12382.28,Principal,Retained,False,,0.0,0.0,22802.72,3839.68,6124.8
382,2023-01-29,2024-11-25,7,33466.4,4780.914285714286,11379.58,Principal,Lapsed,False,,0.0,0.0,5908.240000000001,27558.16,0.0
384,2023-11-22,2025-03-15,6,4691.52,781.9200000000001,1363.72,Mid-level,Retained,False,,0.0,0.0,2946.8999999999996,968.04,776.58
387,2024-10-09,2024-12-25,2,3998.34,1999.17,2041.04,Mid-level,Lapsed,True,,0.0,0.0,0.0,3998.34,0.0
388,2024-02-24,2025-05-23,9,47365.36,5262.817777777778,10129.16,Principal,Retained,False,,0.0,0.0,0.0,38814.1,8551.26
389,2023-11-23,2024-11-19,9,6873.9800000000005,763.7755555555556,1642.92,Major,Lapsed,False,,0.0,0.0,667.86,6206.12,0.0
390,2024-08-03,2025-03-30,5,4362.76,872.552,1821.92,Mid-level,Retained,False,,0.0,0.0,0.0,2949.7400000000002,1413.02
391,2024-07-31,2024-07-31,2,1468.1,734.05,951.62,Mid-level,Lapsed,False,,0.0,0.0,0.0,1468.1,0.0
392,2021-08-24,2025-03-22,8,27558.46,3444.8075,9695.08,Principal,Retained,False,,2089.52,2345.96,3045.1,16381.179999999998,3696.7
393,2023-08-24,2024-12-26,6,6839.0599999999995,1139.8433333333332,2388.06,Major,Lapsed,False,,0.0,0.0,805.4,6033.66,0.0
394,2023-11-29,2024-10-30,9,2126178.46,236242.0511111111,495132.5,Principal,Lapsed,False,,0.0,0.0,934188.12,1191990.34,0.0
396,2021-07-13,2024-09-17,16,234759.766,14672.485375,37094.54,Principal,Lapsed,False,,73926.42000000001,58487.786,21240.78,81104.78,0.0
397,2024-09-29,2025-04-20,3,7060.9,2353.633333333333,3526.4,Major,Retained,False,,0.0,0.0,0.0,5475.22,1585.68
398,2022-08-26,2024-12-22,17,277388.46,16316.968235294118,29593.08,Principal,Lapsed,False,,0.0,54678.56,49536.22,173173.68,0.0
399,2023-11-08,2025-03-31,30,23677.762,789.2587333333333,2121.64,Major,Retained,False,,0.0,0.0,1935.74,20838.622000000003,903.4000000000001
400,2022-11-30,2025-04-21,8,5569.58,696.1975,1287.04,Major,Retained,False,,0.0,415.82,1759.48,1894.92,1499.36
401,2023-03-07,2025-02-10,11,47427.92,4311.62909090909,11826.52,Principal,Retained,False,,0.0,0.0,12584.5,27086.120000000003,7757.3
