transaction_id,constituent_id,appeal_id,campaign_id,fund_id,date,amount,payment_method,type,status
400,4761,2,1,8,2022-10-06,25.52,Cash,Gift,Completed
401,3645,2,1,1,2022-10-07,16.62,Credit Card,Gift,Completed
402,2667,2,1,1,2022-10-06,31528.24,Credit Card,Gift,Completed
403,553,2,1,8,2022-09-26,879.86,ACH,Gift,Completed
404,924,2,1,8,2022-10-05,150.64,Credit Card,Gift,Completed
405,2663,2,1,8,2022-10-01,2940.56,Credit Card,Gift,Completed
406,3197,2,1,8,2022-09-29,162.12,Check,Gift,Completed
407,880,2,1,8,2022-09-29,101.92,Credit Card,Gift,Completed
408,3921,2,1,8,2022-09-26,214.74,Credit Card,Gift,Completed
409,1908,2,1,8,2022-10-06,10198.78,Check,Gift,Completed
410,2621,2,1,1,2022-10-01,156.0,Credit Card,Gift,Completed
411,2693,2,1,8,2022-09-29,3880.62,Credit Card,Gift,Completed
412,2992,2,1,8,2022-09-30,167.34,Credit Card,Gift,Completed
413,861,2,1,1,2022-10-07,34.36,Credit Card,Gift,Completed
414,861,2,1,8,2022-10-05,93.74399999999999,ACH,Gift,Completed
415,4213,2,1,8,2022-10-05,34.12,Other,Gift,Completed
416,3793,2,1,8,2022-10-04,140.58,ACH,Gift,Completed
417,3879,2,1,8,2022-10-04,152.6,Credit Card,Gift,Completed
418,3976,2,1,8,2022-10-05,164.66,Check,Gift,Completed
419,1785,2,1,8,2022-10-03,151.66,Credit Card,Gift,Completed
420,2421,2,1,8,2022-09-29,46.24,Credit Card,Gift,Completed
421,231,2,1,8,2022-09-28,1060.9,ACH,Gift,Completed
422,4735,2,1,8,2022-10-04,29.88,Credit Card,Gift,Completed
423,1920,2,1,8,2022-10-06,71.08,Credit Card,Gift,Completed
424,2891,2,1,8,2022-10-09,185.42,ACH,Gift,Completed
425,1774,2,1,8,2022-09-26,414.74,Credit Card,Gift,Completed
426,4811,2,1,8,2022-10-06,721.86,Credit Card,Gift,Completed
427,3942,2,1,1,2022-10-01,519.22,Check,Gift,Completed
428,3965,2,1,8,2022-10-01,89.04,Check,Gift,Completed
429,3743,2,1,8,2022-09-27,622.76,Check,Gift,Completed
430,3007,2,1,8,2022-09-30,199.5,Check,Gift,Completed
431,2576,2,1,8,2022-09-26,106.68,ACH,Gift,Completed
432,2576,2,1,1,2022-09-24,74.592,Credit Card,Gift,Completed
433,1552,2,1,8,2022-10-02,47.0,Credit Card,Gift,Completed
434,3740,2,1,8,2022-09-26,32913.02,Check,Gift,Completed
435,852,2,1,1,2022-10-07,156.8,Credit Card,Gift,Completed
436,4100,2,1,1,2022-09-27,37.4,Check,Gift,Completed
437,3491,2,1,1,2022-09-26,118.7,ACH,Gift,Completed
438,806,2,1,8,2022-10-04,812.18,Check,Gift,Completed
439,3491,2,1,8,2022-10-05,16.92,Credit Card,Gift,Completed
440,3535,2,1,1,2022-10-06,231.28,Credit Card,Gift,Completed
441,1624,2,1,1,2022-10-03,469.78,Credit Card,Gift,Completed
442,3159,2,1,8,2022-09-29,514.8,Credit Card,Gift,Completed
443,2126,2,1,8,2022-10-04,81.42,Check,Gift,Completed
444,4484,2,1,8,2022-09-29,72.72,ACH,Gift,Completed
445,4672,2,1,8,2022-10-01,84.7,Check,Gift,Completed
446,2407,2,1,8,2022-10-05,807.16,Credit Card,Gift,Completed
447,2407,2,1,8,2022-10-02,142.128,Credit Card,Gift,Completed
448,4654,2,1,8,2022-09-29,915.36,Credit Card,Gift,Completed
449,3332,2,1,8,2022-10-06,184.16,Credit Card,Gift,Completed
450,2831,2,1,8,2022-10-07,771.0,Check,Gift,Completed
451,3501,2,1,1,2022-09-28,797.7,Credit Card,Gift,Completed
452,1582,2,1,8,2022-09-26,122.44,Cash,Gift,Completed
453,3682,2,1,8,2022-10-02,147.56,Check,Gift,Completed
454,4890,2,1,1,2022-10-05,107.84,Credit Card,Gift,Completed
455,3210,2,1,8,2022-10-08,64.4,Credit Card,Gift,Completed
456,2397,2,1,1,2022-10-06,2437.4,Check,Gift,Completed
457,4042,2,1,8,2022-10-01,108.3,Credit Card,Gift,Completed
458,1217,2,1,1,2022-10-05,16.4,Credit Card,Gift,Completed
459,4779,2,1,8,2022-09-27,420.08,Credit Card,Gift,Completed
460,2711,2,1,1,2022-10-05,1288.64,Check,Gift,Completed
461,85,2,1,8,2022-09-28,877.24,Check,Gift,Completed
462,3182,2,1,8,2022-10-05,135.16,Credit Card,Gift,Completed
463,17,2,1,8,2022-10-06,3563.54,Check,Gift,Completed
464,378,2,1,8,2022-10-06,52251.2,ACH,Gift,Completed
465,2126,2,1,8,2022-10-04,132.18,Cash,Gift,Completed
466,2339,2,1,1,2022-10-04,59.62,Credit Card,Gift,Completed
467,4840,2,1,8,2022-10-06,110.8,Credit Card,Gift,Completed
468,2634,2,1,8,2022-09-26,136.42,Credit Card,Gift,Completed
469,837,2,1,8,2022-10-07,62.62,Credit Card,Gift,Completed
470,3682,2,1,8,2022-10-01,167.08,Credit Card,Gift,Completed
471,880,2,1,1,2022-10-07,73.62,Credit Card,Gift,Completed
472,3309,2,1,1,2022-10-07,124.08,Credit Card,Gift,Completed
473,2574,2,1,8,2022-09-28,111.14,Check,Gift,Completed
474,1689,2,1,8,2022-10-06,85.06,Credit Card,Gift,Completed
475,4074,2,1,8,2022-10-02,728.18,Check,Gift,Completed
476,1715,2,1,1,2022-10-05,125.36,Credit Card,Gift,Completed
477,2289,2,1,8,2022-10-05,10.08,Credit Card,Gift,Completed
478,3415,2,1,8,2022-10-04,70.36,Credit Card,Gift,Completed
479,2905,2,1,8,2022-10-06,683.26,ACH,Gift,Completed
480,4680,2,1,1,2022-10-03,169.7,ACH,Gift,Completed
481,2293,2,1,8,2022-09-27,128.42,Credit Card,Gift,Completed
482,1101,2,1,1,2022-09-30,443.34,Credit Card,Gift,Completed
483,530,2,1,8,2022-09-29,547.16,Check,Gift,Completed
484,2088,2,1,8,2022-10-01,166.02,Credit Card,Gift,Completed
485,2601,2,1,8,2022-09-29,89.48,Credit Card,Gift,Completed
486,4331,2,1,1,2022-10-06,451.1,Credit Card,Gift,Completed
487,378,2,1,8,2022-09-30,27945.7,Check,Gift,Completed
488,3080,2,1,1,2022-09-25,687.32,Credit Card,Gift,Completed
489,3925,2,1,8,2022-10-06,89.1,Check,Gift,Completed
490,4121,2,1,8,2022-10-01,49.72,Credit Card,Gift,Completed
491,553,2,1,1,2022-10-04,924.12,Check,Gift,Completed
492,2394,2,1,1,2022-10-03,35.82,Credit Card,Gift,Completed
493,4595,2,1,8,2022-10-03,20.92,Credit Card,Gift,Completed
494,2483,2,1,8,2022-10-05,122.92,Check,Gift,Completed
495,3167,2,1,8,2022-10-03,274.18,Credit Card,Gift,Completed
496,777,2,1,8,2022-10-05,97.06,ACH,Gift,Completed
497,4420,2,1,8,2022-10-04,42.28,Credit Card,Gift,Completed
498,2368,2,1,8,2022-10-06,45.24,Check,Gift,Completed
499,726,2,1,8,2022-09-29,103076.96,Check,Gift,Completed
500,2054,2,1,8,2022-10-02,101.82,Credit Card,Gift,Completed
501,119,2,1,1,2022-09-26,1608.56,Check,Gift,Completed
502,4135,2,1,8,2022-10-03,529.86,Credit Card,Gift,Completed
503,1480,2,1,1,2022-10-04,136.96,ACH,Gift,Completed
504,1196,2,1,1,2022-09-28,49.86,Credit Card,Gift,Completed
505,4089,2,1,8,2022-10-04,158.74,Credit Card,Gift,Completed
506,2227,2,1,8,2022-10-03,30.34,ACH,Gift,Completed
507,2044,2,1,1,2022-09-28,182.08,Check,Gift,Completed
508,2711,2,1,8,2022-09-30,1554.18,Check,Gift,Completed
509,3822,2,1,8,2022-10-07,125.12,Credit Card,Gift,Completed
510,2827,2,1,1,2022-10-04,37.58,Credit Card,Gift,Completed
511,4702,2,1,8,2022-10-01,32870.72,Credit Card,Gift,Completed
512,4714,2,1,8,2022-09-28,98.4,Credit Card,Gift,Completed
513,185,2,1,8,2022-09-29,5195.1,ACH,Gift,Completed
514,3792,2,1,8,2022-10-06,215.34,Credit Card,Gift,Completed
515,1830,2,1,1,2022-10-03,596.52,Credit Card,Gift,Completed
516,776,2,1,8,2022-10-02,41.56,Credit Card,Gift,Completed
517,1923,2,1,8,2022-10-02,31.18,Credit Card,Gift,Completed
518,376,2,1,1,2022-09-29,184886.48,Check,Gift,Completed
519,3507,2,1,8,2022-10-01,46.72,Credit Card,Gift,Completed
520,4748,2,1,8,2022-10-07,165.56,Credit Card,Gift,Completed
521,1746,2,1,8,2022-10-04,89.9,Cash,Gift,Completed
522,2678,2,1,8,2022-10-04,54.94,ACH,Gift,Completed
523,4631,2,1,1,2022-10-02,116.4,Credit Card,Gift,Completed
524,1939,2,1,1,2022-10-07,359.86,Credit Card,Gift,Completed
525,416,2,1,8,2022-10-04,712.28,Check,Gift,Completed
526,3109,2,1,8,2022-10-05,1185.14,Check,Gift,Completed
527,1985,2,1,8,2022-10-05,113.14,Credit Card,Gift,Completed
528,2161,2,1,8,2022-10-06,213.58,Credit Card,Gift,Completed
529,547,2,1,8,2022-09-27,5534.2,Check,Gift,Completed
530,1379,2,1,8,2022-10-06,145.12,Credit Card,Gift,Completed
531,3619,2,1,8,2022-10-03,1400.74,Check,Gift,Completed
532,2236,2,1,8,2022-09-27,5794.2,Credit Card,Gift,Completed
533,3147,2,1,8,2022-09-30,438.22,Check,Gift,Completed
534,3563,2,1,8,2022-10-04,1090.0,ACH,Gift,Completed
535,3153,2,1,1,2022-10-09,846.94,Credit Card,Gift,Completed
536,2725,2,1,8,2022-10-01,85.22,Check,Gift,Completed
537,2677,2,1,8,2022-10-05,188.0,Credit Card,Gift,Completed
538,1570,2,1,8,2022-10-01,149.32,Other,Gift,Completed
539,3276,2,1,8,2022-10-07,35534.06,Credit Card,Gift,Completed
540,4336,2,1,8,2022-10-08,174.8,Check,Gift,Completed
541,1000,2,1,8,2022-10-06,393.04,Cash,Gift,Completed
542,1890,2,1,8,2022-10-07,150.78,Check,Gift,Completed
543,2711,2,1,8,2022-09-29,1425.7,Check,Gift,Completed
544,3123,2,1,8,2022-10-01,39.16,Credit Card,Gift,Completed
545,4100,2,1,8,2022-10-01,191.26,Credit Card,Gift,Completed
546,3591,2,1,8,2022-10-07,70.78,Credit Card,Gift,Completed
547,4379,2,1,1,2022-10-06,762.42,ACH,Gift,Completed
548,4593,2,1,8,2022-10-01,87.72,Credit Card,Gift,Completed
549,2698,2,1,8,2022-10-05,97.8,Credit Card,Gift,Completed
550,4849,2,1,8,2022-10-02,898.28,Credit Card,Gift,Completed
551,4763,2,1,8,2022-10-03,206.66,Check,Gift,Completed
552,4432,2,1,8,2022-09-29,86.98,Check,Gift,Completed
553,1258,2,1,8,2022-10-01,113.04,Check,Gift,Completed
554,1402,2,1,8,2022-10-05,83.86,Cash,Gift,Completed
555,1556,2,1,8,2022-09-28,152.54,Credit Card,Gift,Completed
556,3338,2,1,8,2022-10-07,461.7,Credit Card,Gift,Completed
557,286,2,1,8,2022-10-06,804.22,ACH,Gift,Completed
558,3342,2,1,1,2022-10-01,90.76,Check,Gift,Completed
559,486,2,1,8,2022-09-28,6731.8,Check,Gift,Completed
560,804,2,1,8,2022-09-30,9071.76,Credit Card,Gift,Completed
561,523,2,1,8,2022-10-06,190784.36,Check,Gift,Completed
562,1002,2,1,8,2022-10-07,142.7,Credit Card,Gift,Completed
563,3507,2,1,1,2022-10-04,64.34,Cash,Gift,Completed
564,948,2,1,1,2022-10-06,85.02,Credit Card,Gift,Completed
565,372,2,1,8,2022-10-01,13308.58,Check,Gift,Completed
566,3208,2,1,8,2022-10-01,31.32,Cash,Gift,Completed
567,3276,2,1,8,2022-10-03,48097.56,Check,Gift,Completed
568,2059,2,1,8,2022-10-03,137.06,ACH,Gift,Completed
569,1196,2,1,8,2022-10-07,223.28,Credit Card,Gift,Completed
570,4400,2,1,8,2022-09-27,892.16,Check,Gift,Completed
571,2518,2,1,8,2022-10-09,172.68,Other,Gift,Completed
572,3812,2,1,1,2022-10-02,88.46,Check,Gift,Completed
573,4133,2,1,8,2022-09-28,153.96,Credit Card,Gift,Completed
574,1746,2,1,8,2022-10-06,207.46,Credit Card,Gift,Completed
575,4116,2,1,1,2022-09-29,147.98,Credit Card,Gift,Completed
576,2294,2,1,1,2022-10-08,177.78,Credit Card,Gift,Completed
577,316,2,1,8,2022-10-02,2429.36,Credit Card,Gift,Completed
578,56,2,1,8,2022-10-02,19713.8,ACH,Gift,Completed
579,3272,2,1,8,2022-10-08,118.94,Credit Card,Gift,Completed
580,708,2,1,8,2022-10-06,1177.1,Check,Gift,Completed
581,2637,2,1,8,2022-09-26,693.34,Credit Card,Gift,Completed
582,2363,2,1,8,2022-10-03,23698.28,Check,Gift,Completed
583,2924,2,1,1,2022-09-30,739.58,Credit Card,Gift,Completed
584,1616,2,1,8,2022-09-29,88.46,Credit Card,Gift,Completed
585,1807,2,1,8,2022-10-02,160.54,Credit Card,Gift,Completed
586,3304,2,1,8,2022-10-05,132.02,Credit Card,Gift,Completed
587,2071,2,1,8,2022-10-04,27744.26,Check,Gift,Completed
588,3210,2,1,8,2022-09-29,131.28,Credit Card,Gift,Completed
589,4443,2,1,1,2022-10-03,123.82,Credit Card,Gift,Completed
590,4392,2,1,8,2022-09-26,5041.14,Check,Gift,Completed
591,3022,2,1,1,2022-10-04,63.7,Check,Gift,Completed
592,4133,2,1,8,2022-10-08,99.58,Credit Card,Gift,Completed
593,2257,2,1,8,2022-09-30,55.48,Other,Gift,Completed
594,1447,2,1,8,2022-09-28,175.36,Credit Card,Gift,Completed
595,3329,2,1,8,2022-10-06,38.48,Credit Card,Gift,Completed
596,1257,2,1,8,2022-10-01,115.64,Credit Card,Gift,Completed
597,978,2,1,8,2022-09-26,59.18,Check,Gift,Completed
598,3769,2,1,1,2022-10-04,183.36,Credit Card,Gift,Completed
599,3249,2,1,8,2022-10-04,786.38,Credit Card,Gift,Completed
600,3398,2,1,8,2022-10-04,691.98,Credit Card,Gift,Completed
601,4761,2,1,8,2022-10-01,125.72,Credit Card,Gift,Completed
602,567,2,1,8,2022-10-05,3520.98,Check,Gift,Completed
603,3492,2,1,8,2022-10-07,823.08,Credit Card,Gift,Completed
604,3602,2,1,8,2022-10-03,135.04,Credit Card,Gift,Completed
605,501,2,1,8,2022-10-01,15323.7,Check,Gift,Completed
606,4872,2,1,8,2022-09-29,21.16,Other,Gift,Completed
607,108,2,1,8,2022-10-09,4705.74,Credit Card,Gift,Completed
608,4397,2,1,8,2022-10-07,149.5,Credit Card,Gift,Completed
609,4103,2,1,1,2022-10-01,1050.88,Credit Card,Gift,Completed
610,2126,2,1,8,2022-10-02,142.38,ACH,Gift,Completed
611,39,2,1,8,2022-09-26,5903.52,Check,Gift,Completed
612,2649,2,1,8,2022-09-29,424.8,Check,Gift,Completed
613,3884,2,1,8,2022-09-30,49.8,Credit Card,Gift,Completed
614,3884,2,1,8,2022-09-26,25.381999999999998,Credit Card,Gift,Completed
615,2244,2,1,8,2022-10-02,147.66,Credit Card,Gift,Completed
616,379,2,1,8,2022-10-03,17611.78,Check,Gift,Completed
617,3052,2,1,8,2022-10-04,22.98,Credit Card,Gift,Completed
618,2889,2,1,8,2022-10-04,57.52,Check,Gift,Completed
619,852,2,1,1,2022-09-25,160.26,Credit Card,Gift,Completed
620,1334,2,1,8,2022-10-04,13.62,ACH,Gift,Completed
621,4690,2,1,1,2022-10-02,237.72,Cash,Gift,Completed
622,990,2,1,8,2022-10-05,142.04,Credit Card,Gift,Completed
623,2389,2,1,8,2022-10-08,49803.8,Credit Card,Gift,Completed
624,4009,2,1,1,2022-10-02,441.88,Credit Card,Gift,Completed
625,2452,2,1,8,2022-09-28,148.84,Credit Card,Gift,Completed
626,3326,2,1,8,2022-10-03,49.84,Credit Card,Gift,Completed
627,3307,2,1,1,2022-10-02,100.72,Check,Gift,Completed
628,4257,2,1,8,2022-10-05,67.06,ACH,Gift,Completed
629,4900,2,1,1,2022-09-27,891.08,Check,Gift,Completed
630,3276,2,1,8,2022-10-04,34398.26,Credit Card,Gift,Completed
631,3600,2,1,8,2022-10-02,111.88,Cash,Gift,Completed
632,3976,2,1,8,2022-10-05,162.62,Credit Card,Gift,Completed
633,3415,2,1,8,2022-09-27,114.38,Credit Card,Gift,Completed
634,3549,2,1,8,2022-10-07,198.66,Credit Card,Gift,Completed
635,2852,2,1,1,2022-09-30,61.8,Cash,Gift,Completed
636,2834,2,1,8,2022-10-04,55.98,Credit Card,Gift,Completed
637,2827,2,1,8,2022-09-30,149.22,Credit Card,Gift,Completed
638,4854,2,1,1,2022-10-08,507.62,Check,Gift,Completed
639,291,2,1,8,2022-10-03,1665.94,ACH,Gift,Completed
640,2113,2,1,8,2022-09-30,33.8,Credit Card,Gift,Completed
641,2367,2,1,8,2022-10-08,137.36,Credit Card,Gift,Completed
642,1257,2,1,8,2022-10-06,122.92,Credit Card,Gift,Completed
643,1024,2,1,1,2022-10-08,930.48,Credit Card,Gift,Completed
644,889,2,1,8,2022-10-04,113.32,Credit Card,Gift,Completed
645,1680,2,1,8,2022-10-07,138.48,Check,Gift,Completed
646,3976,2,1,8,2022-09-26,20.64,Credit Card,Gift,Completed
647,3995,2,1,8,2022-10-05,75.94,Credit Card,Gift,Completed
648,17,2,1,8,2022-09-28,1218.66,Credit Card,Gift,Completed
649,3588,2,1,1,2022-10-05,5177.12,Credit Card,Gift,Completed
650,4519,2,1,8,2022-10-08,105.22,Credit Card,Gift,Completed
651,1346,2,1,1,2022-09-26,75.36,ACH,Gift,Completed
652,2236,2,1,8,2022-10-06,2171.56,Other,Gift,Completed
653,3913,2,1,8,2022-10-04,180.1,Credit Card,Gift,Completed
654,2202,2,1,8,2022-10-05,23.96,Credit Card,Gift,Completed
655,4527,2,1,8,2022-10-06,11.0,Check,Gift,Completed
656,4937,2,1,1,2022-10-02,148.68,Credit Card,Gift,Completed
657,2568,2,1,8,2022-10-05,431.18,Credit Card,Gift,Completed
658,3202,2,1,8,2022-10-03,362.12,Credit Card,Gift,Completed
659,4833,2,1,1,2022-10-04,159.42,Check,Gift,Completed
660,4673,2,1,8,2022-10-06,221.88,Credit Card,Gift,Completed
661,1996,2,1,8,2022-09-26,214.64,Cash,Gift,Completed
662,2834,2,1,1,2022-10-07,124.06,Credit Card,Gift,Completed
663,2046,2,1,1,2022-10-06,121.96,Credit Card,Gift,Completed
664,2831,2,1,1,2022-10-05,417.76,Credit Card,Gift,Completed
665,4403,2,1,8,2022-10-07,194.98,Credit Card,Gift,Completed
666,1886,2,1,1,2022-10-06,5856.32,Credit Card,Gift,Completed
667,56,2,1,8,2022-10-04,12453.72,ACH,Gift,Completed
668,3455,2,1,1,2022-10-07,146.68,Credit Card,Gift,Completed
669,1260,2,1,8,2022-10-06,611.36,ACH,Gift,Completed
670,943,2,1,8,2022-10-02,125.64,Credit Card,Gift,Completed
671,2339,2,1,8,2022-09-29,63.86,Credit Card,Gift,Completed
672,777,2,1,1,2022-10-08,139.2,Credit Card,Gift,Completed
673,3884,2,1,8,2022-09-28,66.38,Credit Card,Gift,Completed
674,81,2,1,8,2022-09-29,1035.54,ACH,Gift,Completed
675,771,2,1,8,2022-09-30,3677.48,Credit Card,Gift,Completed
676,711,2,1,8,2022-10-04,18217.84,ACH,Gift,Completed
677,1657,2,1,8,2022-09-29,121.46,Credit Card,Gift,Completed
678,3083,2,1,8,2022-09-24,64.68,Credit Card,Gift,Completed
679,4529,2,1,1,2022-10-05,19.36,Credit Card,Gift,Completed
680,1030,2,1,8,2022-10-03,52.3,Credit Card,Gift,Completed
681,3231,2,1,8,2022-09-30,92.04,Credit Card,Gift,Completed
682,3278,2,1,8,2022-09-30,68.36,Credit Card,Gift,Completed
683,1217,2,1,8,2022-10-03,152.64,Credit Card,Gift,Completed
684,863,2,1,8,2022-09-29,14.12,Check,Gift,Completed
685,2822,2,1,8,2022-09-30,12.12,Credit Card,Gift,Completed
686,718,2,1,8,2022-09-28,82793.8,ACH,Gift,Completed
687,657,2,1,8,2022-10-06,3094.48,ACH,Gift,Completed
688,4407,2,1,8,2022-10-04,96.06,Credit Card,Gift,Completed
689,2322,2,1,8,2022-09-28,11.62,Credit Card,Gift,Completed
690,2307,2,1,8,2022-09-30,188.8,ACH,Gift,Completed
691,140,2,1,8,2022-10-03,2575.56,ACH,Gift,Completed
692,3798,2,1,8,2022-10-04,46.12,Credit Card,Gift,Completed
693,3997,2,1,8,2022-09-29,75.02,Credit Card,Gift,Completed
694,224,2,1,1,2022-10-01,941.24,Check,Gift,Completed
695,4772,2,1,8,2022-10-02,471.98,Credit Card,Gift,Completed
696,4052,2,1,8,2022-10-06,1005.98,Credit Card,Gift,Completed
697,4821,2,1,8,2022-09-30,148.06,ACH,Gift,Completed
698,53,2,1,8,2022-10-06,12673.04,Check,Gift,Completed
699,1715,2,1,8,2022-09-26,175.28,Credit Card,Gift,Completed
700,2610,2,1,8,2022-10-03,81.78,Credit Card,Gift,Completed
701,3913,2,1,8,2022-10-03,89.18,Check,Gift,Completed
702,547,2,1,8,2022-10-06,14715.14,Other,Gift,Completed
703,4854,2,1,8,2022-10-04,887.4,Credit Card,Gift,Completed
704,1582,2,1,8,2022-10-05,139.52,Credit Card,Gift,Completed
705,4920,2,1,1,2022-10-08,586.36,Credit Card,Gift,Completed
706,1680,2,1,8,2022-10-05,21.18,ACH,Gift,Completed
707,2286,2,1,8,2022-10-06,14.72,ACH,Gift,Completed
708,1744,2,1,8,2022-10-03,121.08,Credit Card,Gift,Completed
709,4701,2,1,1,2022-10-02,197.2,Credit Card,Gift,Completed
710,223,2,1,8,2022-09-30,2027.62,Check,Gift,Completed
711,223,2,1,8,2022-09-28,1055.838,Credit Card,Gift,Completed
712,223,2,1,1,2022-09-27,2831.9199999999996,Check,Gift,Completed
713,1378,2,1,8,2022-09-28,229.84,Check,Gift,Completed
714,231,2,1,8,2022-09-30,1496.1,Check,Gift,Completed
715,1619,2,1,8,2022-09-24,51.86,Check,Gift,Completed
716,3852,2,1,8,2022-09-25,124.22,Check,Gift,Completed
717,4872,2,1,1,2022-10-04,13.88,Credit Card,Gift,Completed
718,1710,2,1,8,2022-09-30,74.66,Other,Gift,Completed
719,4685,2,1,8,2022-09-29,92.26,Credit Card,Gift,Completed
720,806,2,1,8,2022-10-02,537.94,Check,Gift,Completed
721,3769,2,1,8,2022-10-06,131.12,Credit Card,Gift,Completed
722,2291,2,1,8,2022-10-02,65.92,Credit Card,Gift,Completed
723,2640,2,1,8,2022-09-29,428.64,ACH,Gift,Completed
724,2335,2,1,8,2022-10-09,10.34,Credit Card,Gift,Completed
725,231,2,1,8,2022-09-30,3928.32,Check,Gift,Completed
726,4009,2,1,1,2022-10-07,712.04,Credit Card,Gift,Completed
727,749,2,1,1,2022-09-27,880.68,Check,Gift,Completed
728,1830,2,1,8,2022-10-05,912.36,Credit Card,Gift,Completed
729,498,2,1,1,2022-10-08,13305.44,Check,Gift,Completed
730,1415,2,1,8,2022-10-04,228.46,Credit Card,Gift,Completed
731,1744,2,1,1,2022-10-03,25.64,Credit Card,Gift,Completed
732,2805,2,1,8,2022-10-07,149.68,Credit Card,Gift,Completed
733,1650,2,1,8,2022-10-06,69.04,Credit Card,Gift,Completed
734,1079,2,1,8,2022-10-06,38.08,Check,Gift,Completed
735,1541,2,1,1,2022-09-30,220.88,Check,Gift,Completed
736,2392,2,1,8,2022-10-04,66.5,Credit Card,Gift,Completed
737,2304,2,1,8,2022-10-05,97.08,Credit Card,Gift,Completed
738,2975,2,1,1,2022-09-25,103.78,Other,Gift,Completed
739,2975,2,1,8,2022-10-03,44.099999999999994,ACH,Gift,Completed
740,995,2,1,1,2022-10-07,106.06,Cash,Gift,Completed
741,1194,2,1,8,2022-10-08,173.7,Credit Card,Gift,Completed
742,1741,2,1,1,2022-10-04,94.66,ACH,Gift,Completed
743,1689,2,1,1,2022-10-07,26.44,Credit Card,Gift,Completed
744,3812,2,1,1,2022-10-01,126.98,Credit Card,Gift,Completed
745,3846,2,1,8,2022-10-02,150.96,Check,Gift,Completed
746,2572,2,1,8,2022-10-04,219.5,Credit Card,Gift,Completed
747,3024,2,1,1,2022-10-03,25.1,Credit Card,Gift,Completed
748,4175,2,1,8,2022-10-04,195.1,ACH,Gift,Completed
749,3627,2,1,1,2022-10-06,50.08,Credit Card,Gift,Completed
750,4900,2,1,8,2022-10-06,688.34,Credit Card,Gift,Completed
751,1628,2,1,8,2022-10-01,170.4,Credit Card,Gift,Completed
752,4994,2,1,8,2022-10-05,149.9,Credit Card,Gift,Completed
753,4456,2,1,8,2022-09-30,252.72,Credit Card,Gift,Completed
754,4472,2,1,1,2022-10-05,27050.06,ACH,Gift,Completed
755,3318,2,1,8,2022-10-03,92.68,Credit Card,Gift,Completed
756,1541,2,1,8,2022-10-08,850.32,Credit Card,Gift,Completed
757,2409,3,1,8,2023-01-05,182.12,ACH,Gift,Completed
758,916,3,1,8,2023-01-02,40580.32,Check,Gift,Completed
759,4407,3,1,8,2023-01-04,147.48,Credit Card,Gift,Completed
760,2942,3,1,8,2023-01-04,143.44,Credit Card,Gift,Completed
761,2889,3,1,8,2023-01-04,114.8,Credit Card,Gift,Completed
762,167,3,1,8,2022-12-26,359.2,Check,Gift,Completed
763,4980,3,1,8,2022-12-27,135.72,Credit Card,Gift,Completed
764,4418,3,1,8,2022-12-31,960.22,Credit Card,Gift,Completed
765,2763,3,1,8,2023-01-04,64758.74,Credit Card,Gift,Completed
766,1891,3,1,8,2023-01-04,128.56,Check,Gift,Completed
767,1917,3,1,8,2022-12-30,1239.56,Credit Card,Gift,Completed
768,2291,3,1,8,2023-01-01,99.7,Credit Card,Gift,Completed
769,3607,3,1,8,2023-01-02,251.4,Credit Card,Gift,Completed
770,1928,3,1,8,2023-01-03,134.28,Credit Card,Gift,Completed
771,1938,3,1,8,2023-01-05,186.98,Credit Card,Gift,Completed
772,4049,3,1,1,2022-12-28,1209.36,Credit Card,Gift,Completed
773,4038,3,1,1,2023-01-02,262.2,Credit Card,Gift,Completed
774,849,3,1,8,2023-01-02,89.26,Credit Card,Gift,Completed
775,4232,3,1,8,2023-01-01,4291.3,ACH,Gift,Completed
776,1420,3,1,8,2023-01-05,184.7,Credit Card,Gift,Completed
777,1420,3,1,8,2023-01-03,126.28,Credit Card,Gift,Completed
778,1420,3,1,8,2023-01-04,25.759999999999998,Credit Card,Gift,Completed
779,4698,3,1,8,2022-12-27,83.82,Credit Card,Gift,Completed
780,4238,3,1,8,2022-12-30,246.18,Credit Card,Gift,Completed
781,1842,3,1,8,2023-01-03,409.44,Check,Gift,Completed
782,291,3,1,1,2023-01-02,2947.84,Credit Card,Gift,Completed
783,2975,3,1,8,2022-12-30,181.82,Credit Card,Gift,Completed
784,3632,3,1,1,2023-01-04,88.3,Check,Gift,Completed
785,417,3,1,8,2023-01-03,44925.94,Check,Gift,Completed
786,4830,3,1,8,2023-01-03,49.12,Credit Card,Gift,Completed
787,3915,3,1,8,2023-01-03,5343.88,Check,Gift,Completed
788,4821,3,1,8,2022-12-30,159.36,Credit Card,Gift,Completed
789,2242,3,1,8,2023-01-03,3231.66,Credit Card,Gift,Completed
790,2242,3,1,8,2023-01-05,3730.2439999999997,Check,Gift,Completed
791,280,3,1,8,2023-01-04,2369.4,Credit Card,Gift,Completed
792,418,3,1,8,2022-12-31,1380.48,Check,Gift,Completed
